id,datetime,user,txt,like_n,comment_n,retweet_n,view_n
1710100470948110390,2023-10-06 01:11:39,PatoBullrich,"DESDE MAR DEL PLATA LES DECIMOS QUE VAMOS A RECUPERAR LA PROVINCIA

Llegamos a esta ciudad para decirles bien fuerte que nosotros vamos a terminar con esta gran mentira que es el kirchnerismo.
Estamos del lado de la libertad, de la democracia y de cada argentino. Estoy dispuesta,",5600,506,2200,135000
1710227684838559755,2023-10-06 09:37:09,madorni,"La estafa final: el Peso Digital Argentino.

Mi nota de hoy para Infobae.

⁦
@infobae
⁩ ⁦
@infobaeeconomia
⁩",401,18,92,23000
1710271287971520633,2023-10-06 12:30:25,JMilei,YO YA GANÉ...!!! https://x.com/nolenizar/stat/nolenizar/status/1709999978209214871…,11000,628,1100,534000
1710279051754009079,2023-10-06 13:01:16,Kicillofok," Desde el kilómetro cero hasta la capital del peronismo

Mañana los esperamos a todos y todas en una jornada por los derechos y el futuro.

¡Vamos #DERECHOalFUTURO con 
@unionxlapatria
!",1900,0,836,44000
1710284355547910190,2023-10-06 13:22:20,JMilei,.@juanrallo muchas gracias por tu tan buen análisis sobre lo que ha pasado en el debate...!!!,3400,171,610,149000
1710296315966488840,2023-10-06 14:09:52,JMilei,"TIEMBLA LA CASTA 
LA LIBERTAD AVANZA 
VIVA LA LIBERTAD CARAJO",422,32,81,17000
1710304249509228691,2023-10-06 14:41:23,JMilei,Milei: un terremoto político mundial,10000,623,1600,220000
1710316649058844739,2023-10-06 15:30:39,JMilei,"Si es elegido, Javier Milei cumplirá con los pagos de la deuda: “De ninguna manera vamos a defaultear” - Infobae",3900,193,704,104000
1710317944058613890,2023-10-06 15:35:48,madorni,"Trabajaste toda la semana. Tres de los cinco días lo hiciste para pagar impuestos. Recordás también que te esforzaste para mantener millones de planes sociales, empleados públicos, jubilados sin aportes y políticos. Querés olvidarte y disfrutar: recordás que mañana trabajás. Fin.",3100,146,686,98000
1710342226247614688,2023-10-06 17:12:18,Kicillofok,"La construcción de la Casa de la Provincia y del Centro de Atención Primaria de la Salud de #Castelli son ejemplos concretos de la transformación que pusimos en marcha en la provincia. 

Dos obras fundamentales que estamos impulsando junto a 
@EcharrenF
 para fortalecer el arraigo",1200,146,483,36000
1710380815215902941,2023-10-06 19:45:38,Kicillofok,"Parecía que había cosas que no se iban a discutir más, pero otra vez estamos explicando por qué es importante tener salud pública. Y la mejor forma de hacerlo es con obras concretas que mejoran la calidad de vida en cada barrio, en cada distrito.

Hoy junto a 
@nkreplak
 y Lorena",2200,586,758,74000
1710416830525829273,2023-10-06 22:08:45,JMilei,"Inquietan a la CGT señales de una posible alianza entre Macri y Milei https://ambito.com/c5839250 vía 
@Ambitocom",3900,521,742,209000
1710416890995093835,2023-10-06 22:08:59,JMilei,"Dolarización: los bancos privados se preparan para un eventual triunfo de Milei https://baenegocios.com/economia/Dolarizacion-los-bancos-privados-se-preparan-para-un-eventual-triunfo-de-Milei-20231003-0077.html… vía 
@BAENegocios",6600,339,1200,297000
1710417211108499684,2023-10-06 22:10:15,madorni,¿?,3100,194,647,203000
1710427767416688874,2023-10-06 22:52:12,JMilei,Crisis y renacimiento de una nación. La nueva Argentina de Milei,11000,593,1800,262000
1710435089320980800,2023-10-06 23:21:18,CFKArgentina,Recién en el Senado: reunión con la Red Nacional de Mujeres Argentinas - Construyendo Comunidad. Mujeres de todo el país y de todos los ámbitos. Inclusive algunas son religiosas que conocí luego 1 de septiembre del 2022 (te imaginarás por qué) y otras que se incorporaron más,8700,1700,2500,391000
1710467991383457965,2023-10-07 01:32:02,madorni,"Cuestiones que el capitalismo aún no ha logrado resolver:

- La duración de la batería del celular
- El tamaño del Marroc
- La existencia de la izquierda 

Fin.",3400,95,338,88000
1710504046425952449,2023-10-07 03:55:18,JMilei,CORRECTO...!!!,12000,273,1200,437000
1710639004645785686,2023-10-07 12:51:35,JMilei,Mi más total y absoluta solidaridad para con Israel y su pleno derecho a defenderse del terrorismo.,35000,992,7000,1400000
1710647825699053962,2023-10-07 13:26:38,LuisLacallePou,"Nuestra solidaridad con Israel. Condenamos firmemente el ataque de Hamas y llamamos al cese inmediato de la violencia contra el pueblo israelí.
Una vez más condenamos la acciones terroristas en donde se lleven adelante.",7100,465,1700,391000
1710652582924800397,2023-10-07 13:45:32,GugaLusto,"Condenamos enérgicamente el ataque de Hamas al Estado de Israel. Nuestra solidaridad para con las víctimas, sus familias y la totalidad del pueblo israelí. Abogamos por una amplio y total repudio frente a este nuevo acto de terrorismo que agrede el derecho a existir del Estado de",694,49,147,106000
1710659155298598952,2023-10-07 14:11:39,Kicillofok," AHORA | Desde el kilómetro 0 a la capital del peronismo

Seguí en vivo el acto en Berisso ",1100,127,390,47000
1710677596910809144,2023-10-07 15:24:56,AlvaroDelgadoUy,"Condenamos firmemente el ataque perpetrado por Hamas en contra del pueblo israelí. Las acciones terroristas, sean de donde sean, son motivo de condena SIEMPRE.",677,69,113,24000
1710691425631752327,2023-10-07 16:19:53,JMilei,Milei también repudió el ataque de Hamas a Israel,11000,271,1700,290000
1710691436482490370,2023-10-07 16:19:56,Kicillofok,"Hoy es un día histórico que empieza a pleno sol 

Estamos en la calle junto a nuestro pueblo en una recorrida en defensa de la soberanía, la memoria y los derechos conquistados por los trabajadores.

Y tenía que comenzar aquí, en el kilómetro cero del peronismo, el lugar donde",3800,496,1100,160000
1710696422822068282,2023-10-07 16:39:45,GugaLusto,"Hoy recorrimos Villa Luro junto con 
@FelipeMiguelBA
, 
@marielacoletta
  y 
@manuelathourte
, candidatas a diputada y a legisladora de Juntos por el Cambio. 
Participamos de un encuentro en la Plaza Ejército de los Andes, conversamos con comerciantes y escuchamos las propuestas que",164,44,51,16000
1710706362039119950,2023-10-07 17:19:14,SantoroLeandro,"Jorge Macri dice que no se puede ampliar la red de subte, pero hay algo que no dice...",2500,70,1000,85000
1710723431338029552,2023-10-07 18:27:04,JMilei,"La eventual canciller de Javier Milei condenó el ataque a Israel https://a24.com/politica/la-eventual-canciller-javier-milei-condeno-el-ataque-israel-n1226216… vía 
@A24COM",4500,190,739,127000
1710745534632231107,2023-10-07 19:54:54,VickyVillarruel,"En Zárate con 
@LMontenegrochdk
 @montenegrogm
 @dspagnuolo_ok
 @SolanaMarchesan
 y el candidato a Intendente de Zárate Marcelo Gómez. El 22 de octubre 
@JMilei
 Presidente",1100,27,191,49000
1710765966924091591,2023-10-07 21:16:05,CFKArgentina,"Hoy por la mañana las imágenes de televisión nos devolvían violencia, muerte y desolación en territorio de Israel. Nuestra solidaridad incondicional con todas las víctimas y sus familiares. No aceptamos y condenamos, como siempre lo hemos hecho, todo tipo de violencia como método",16000,3900,4900,2200000
1710775177028526438,2023-10-07 21:52:41,SergioMassa,"DÍA DE LA IDENTIDAD VILLERA EN EL BAJO FLORES

La tarea de quienes gobernamos es la de construir un Estado que proteja, que acompañe a los sectores más vulnerables y que pelee por una justa distribución del ingreso, con mejores salarios y mejores jubilaciones.",4100,1700,1400,500000
1710780929889681833,2023-10-07 22:15:33,VickyVillarruel,"Visité Campana con los candidatos a Diputados Nacionales por la Provincia de Buenos Aires 
@montenegrogm
 @dspagnuolo_ok
 y Guillermo MacLouglin, la concejal x Pilar 
@SolanaMarchesan
 y la Legisladora de CABA 
@LMontenegrochdk
 junto al candidato a Intendente de Campana por LLA Diego",1300,27,243,55000
1710782543589458092,2023-10-07 22:21:57,VickyVillarruel,"Hoy es el Día de la Virgen del Rosario, fiesta patronal de esta ciudad. Fuimos al Museo de la Bandera, recorrimos el Monumento a la Bandera y la Catedral de Rosario. Hermosa celebración donde la imagen histórica de la Virgen es expuesta ante todos. Que la Virgen proteja con su",3300,97,478,95000
1710804794921701390,2023-10-07 23:50:22,GugaLusto,"Estuvimos en Chascomús para apoyar al candidato a intendente de Juntos por el Cambio Santiago Dos Santos, dirigente de Evolución Radical que ganó las PASO.",194,33,44,13000
1710805649007788315,2023-10-07 23:53:46,JMilei,Javier Milei repudió el ataque de Hamas a la población civil de Israel:  “Mi más total y absoluta solidaridad para con Israel y su pleno derecho a defenderse del terrorismo”,11000,251,2100,234000
1710814385495548169,2023-10-08 00:28:29,SergioMassa,"Gracias por tanto cariño, me voy romper el lomo laburando para lograr la Argentina que soñamos! ",14000,2900,4000,686000
1711061986895897018,2023-10-08 16:52:22,madorni,"Entrando en la etapa final de la incertidumbre.

Mi editorial de hoy.

⁦
@NAagencia
⁩",122,7,18,19000
1711165020988432563,2023-10-08 23:41:47,GugaLusto,"Hay tres candidatos: uno del gobierno nacional que es el responsable del desastre que estamos viviendo, alguien que tiene ideas que no se pueden aplicar y 
@patobullrich
 que tiene planes, equipos y todo Juntos por el Cambio que la respalda.

#Debate2023",845,126,256,33000
1711168431842525247,2023-10-08 23:55:20,SergioMassa,"Argentina #Debate2023

 Seguilo en vivo ",2600,377,1000,121000
1711176057670267286,2023-10-09 00:25:38,SergioMassa," Hoy vengo a contarles cómo va a ser Argentina a partir del 10 de diciembre si Dios y ustedes me dan la responsabilidad de gobernar.

Vengo a contarte lo que vamos a hacer con la seguridad, con la justicia, con el medioambiente y con el trabajo.

#Debate2023
#MassaPresidente",7300,1700,2700,328000
1711179931269427416,2023-10-09 00:41:02,SergioMassa,"Voy a transformar la Argentina en un país seguro y la lucha contra la inseguridad va a ser una prioridad desde el primer día. 

Como lo hice en Tigre, lo voy a hacer sobre tres ejes muy claros:

 Prevención, con cámaras, móviles, sistemas satelitales de rastreo y botones de",5900,1200,2400,255000
1711180602278384036,2023-10-09 00:43:42,GugaLusto,"Tiene razón 
@PatoBullrich
 . Milei no se hace cargo ni de su plataforma.

#Debate2023
#DebatePresidencial https://x.com/PatoBullrich/s/PatoBullrich/status/1711178490148430035…",1800,240,556,86000
1711185981754237133,2023-10-09 01:05:05,SergioMassa,"El trabajo será uno de los ejes centrales de los próximos cuatro años.

Ya eliminamos el Impuesto a las Ganancias, le devolvimos el IVA a más de 16 millones de personas, le sacamos la retenciones a las economías regionales, creamos el programa de incremento exportador, quitamos",5200,530,2100,197000
1711186689643688179,2023-10-09 01:07:53,VickyVillarruel,"Qué linda y sincera la defensa de las mujeres por parte de 
@SergioMassa
 cuando su candidato a vicepresidente, el violento de 
@RossiAgustinOk
 se dedicó a acosarme en el debate de vices. Definitivamente las mujeres para estos tipos son una herramienta que se usa a favor o en contra",21000,587,4200,632000
1711193079007375373,2023-10-09 01:33:17,SergioMassa,"Casa Común y Casa Propia, ese es el desafío de mi gobierno para los próximos 4 años.

Primero, vamos a trabajar en un crédito hipotecario sobre la base de un sistema de actualización con coeficiente de variación salarial. Además, estamos detectando todos los inmuebles ociosos que",7300,1000,2700,573000
1711196498472419819,2023-10-09 01:46:52,SergioMassa,"La verdadera inclusión es con hechos: va a terminar el límite para quien tiene una pensión y no puede trabajar.

 #Debate2023
#MassaPresidente",5600,742,2100,190000
1711198307710533690,2023-10-09 01:54:03,JuanGrabois,"El FIT armó listas con gente que marchó a favor de los pooles sojeros durante el conflicto con las patronales agrarias. Digamos todo 
@myriambregman
... quien esté libre de contradicciones que tire la primera piedra.

Pd1: y no, no es lo mismo Union por la Patria que el fascismo.",11000,1100,3300,694000
1711200233013518337,2023-10-09 02:01:42,GugaLusto,"Muy buen debate de 
@PatoBullrich
: mostró fortaleza y carácter. Fue ella. Y expuso las contradicciones de las dos caras del populismo, la de Milei y la de Massa.

#Debate2023
#DebatePresidencial",1700,406,367,76000
1711202420439589273,2023-10-09 02:10:24,PatoBullrich,"Yo soy una luchadora. Luché toda mi vida contra los poderosos y corruptos que se creen dueños de todo, contra los que arruinaron este país hermoso, contra los que abusan del poder que tienen.

Te aseguro que a estos tipos no los derrotás con discursos lindos, los derrotás siendo",11000,1400,4200,566000
1711204208450363581,2023-10-09 02:17:30,VickyVillarruel,"Mientras Patricia nos señala con el dedo acusador, no sabe o no quiere responder la pregunta concreta de Javier: ¿Por qué su Ministro de Economía se juntó con Massa y qué le pidió ?",10000,628,1700,287000
1711206877663482072,2023-10-09 02:28:06,VickyVillarruel,"Agenda 2030: Afuera! 
@JMilei",16000,397,2800,430000
1711215700243591676,2023-10-09 03:03:10,JMilei,"SACÁNDOLE LA CARETA A LA MENTIROSA....
VIVA LA LIBERTAD CARAJO",726,50,148,30000
1711219668097159333,2023-10-09 03:18:56,JMilei,"Aquí desenmascarando a la mentirosa serial @PatoBullrich sobre la reunión entre @SergioMassa y su ministro de economía @CarlosMelconian .
REPITO PREGUNTA
CEPO = SUBSIDIO AL IMPORTADOR
Y... Melconian fue a pedir que le cuiden las SIRA...
GAME OVER MENTIROSOS...
VLLC...!!!",16000,944,4300,560000
1711322691028783354,2023-10-09 10:08:19,JMilei,Apuntes sobre el debate de anoche - Infobae,1900,170,273,103000
1711379674838761831,2023-10-09 13:54:45,madorni,Sensacional. Fin.,4800,145,606,326000
1711418553411182756,2023-10-09 16:29:14,madorni,"La izquierda argentina es lo más rancio, berreta, lacra, ignorante y más cercano a la muerte que se pueda encontrar en todo el universo. Fin.",6400,363,1500,276000
1711424580647096693,2023-10-09 16:53:11,Kicillofok,"Con inversión, planificación y avances estructurales estamos cumpliendo nuestro compromiso de jerarquizar a la capital de nuestra provincia.  

Junto a 
@Julio_Alak
 recorrimos la construcción del distribuidor vial que va a conectar la Autopista Buenos Aires - La Plata con la",1000,111,381,32000
1711426382180299056,2023-10-09 17:00:20,madorni,"Si para algunos el negar que fueron 30.000 desaparecidos resulta negacionista, debe serlo entonces también el negar el terrorismo de Hamás.

Fin.",2500,46,385,56000
1711429439593029703,2023-10-09 17:12:29,JMilei,Efecto Javier Milei: inscribieron el Partido Libertario de Uruguay ante la justicia electoral,9100,322,1400,319000
1711446140007088366,2023-10-09 18:18:51,madorni,Fin.,9300,112,2200,249000
1711448450795999724,2023-10-09 18:28:02,SantoroLeandro,"Por una Ciudad más justa y humana. Vamos al balotaje.

El 18 nos vemos en el Luna.",3000,145,844,70000
1711448654131732907,2023-10-09 18:28:50,madorni,Que cosa fea que es la izquierda argentina. Fin.,11000,281,1500,380000
1711450822934937619,2023-10-09 18:37:28,Kicillofok,"Estamos multiplicando la inversión en infraestructura para que #LaPlata vuelva a tener un papel protagónico como capital de la Provincia.

Continúan las obras de construcción, readecuación y ampliación de desagües pluviales en las cuencas de los arroyos Regimiento y Maldonado,",1100,192,443,32000
1711451420560433176,2023-10-09 18:39:50,PatoBullrich,"NOSOTROS LUCHAMOS CONTRA LAS ORGANIZACIONES TERRORISTAS
En nuestro gobierno metimos a Hezbollah en la lista de organizaciones terroristas. Ahora, el Gobierno tiene que incorporar a Hamás en ese listado. Esta es la única manera de entrar en una red de colaboración con todos los",5200,358,2300,169000
